,bound_0,bound_1,bound_2,bound_3,bound_4,bound_5,bound_6,bound_7,bound_8,bound_9,bound_10,bound_11,bound_12,bound_13,bound_14,bound_15,bound_16,bound_17,bound_18,bound_19,bound_20,bound_21,bound_22,bound_23,bound_24,bound_25,bound_26,bound_27,bound_28,bound_29,bound_30,bound_31,bound_32,bound_33,bound_34,bound_35,bound_36,bound_37,bound_38,bound_39,bound_40,bound_41,bound_42,bound_43,bound_44,bound_45,bound_46,bound_47,bound_48,bound_49,bound_50,bound_51,bound_52,bound_53,bound_54,bound_55,bound_56,bound_57,bound_58,bound_59,bound_60,bound_61,bound_62,bound_63,bound_64,bound_65,bound_66,bound_67,bound_68,bound_69,bound_70,bound_71,bound_72,bound_73,bound_74,bound_75,bound_76,bound_77,bound_78,bound_79,bound_80,bound_81,bound_82,bound_83,bound_84,bound_85,bound_86,bound_87,bound_88,bound_89,bound_90,bound_91,bound_92,bound_93,bound_94,bound_95,bound_96,bound_97,bound_98,bound_99
43,-36.67035333816686,-35.982841022004315,-35.836392072120034,-35.750163927484365,-35.68673324430533,-35.63500835309486,-35.590313456187125,-35.55027383173162,-35.51353201478391,-35.47924519328656,-35.446856979128945,-35.41598219048328,-35.38634384318046,-35.35773646113274,-35.330003600778234,-35.30302349366938,-35.27669954587618,-35.25095385916141,-35.22572269636741,-35.20095323462183,-35.1766011935766,-35.1526290717301,-35.12900481386819,-35.10570078969462,-35.08269300074723,-35.059960457257,-35.03748468321921,-35.015249319382676,-34.993239801865144,-34.97144309978577,-34.9498474993959,-34.92844242517198,-34.90721829053376,-34.886166372491125,-34.86527870575799,-34.84454799281098,-34.82396752709109,-34.803531127103554,-34.78323307960571,-34.763068090413675,-34.74303124162832,-34.72311795429574,-34.70332395568932,-34.683645250539115,-34.66407809564619,-34.64461897741132,-34.6252645918819,-34.60601182698276,-34.586857746647105,-34.56779957660637,-34.548834691632464,-34.52996060405588,-34.511174953407355,-34.492475497051906,-34.47386010170168,-34.455326735708894,-34.43687346205304,-34.418498431947384,-34.4001998789991,-34.381976113865484,-34.3638255193555,-34.34574654593213,-34.327737707575835,-34.30979757797431,-34.29192478700737,-34.27411801749942,-34.25637600221483,-34.238697521074215,-34.22108139857203,-34.203526501377695,-34.18603173610458,-34.168596047232455,-34.151218415170646,-34.133897854450304,-34.11663341203529,-34.099424165742235,-34.08226922276107,-34.065167718268434,-34.04811881412662,-34.03112169766173,-34.01417558051524,-33.99727969756331,-33.980433305899204,-33.963635683874266,-33.94688613019317,-33.93018396305985,-33.91352851937055,-33.896919153950826,-33.88035523883354,-33.86383616257513,-33.847361329607786,-33.830930159624955,-33.81454208699837,-33.798196560224405,-33.781893041397964,-33.765631005712336,-33.74940994098329,-33.73322934719607,-33.71708873607384,-33.70098763066642
44,-36.671881360240846,-35.9843690440783,-35.83792009419402,-35.75169194955835,-35.688261266379314,-35.636536375168845,-35.59184147826111,-35.55180185380561,-35.515060036857896,-35.48077321536054,-35.44838500120293,-35.41751021255726,-35.387871865254446,-35.35926448320672,-35.33153162285222,-35.30455151574336,-35.27822756795016,-35.2524818812354,-35.2272507184414,-35.20248125669581,-35.178129215650586,-35.15415709380408,-35.13053283594218,-35.10722881176861,-35.08422102282121,-35.06148847933098,-35.039012705293196,-35.01677734145666,-34.99476782393913,-34.97297112185976,-34.951375521469885,-34.929970447245964,-34.90874631260775,-34.88769439456511,-34.86680672783197,-34.846076014884964,-34.825495549165076,-34.80505914917754,-34.78476110167969,-34.76459611248766,-34.74455926370231,-34.72464597636972,-34.704851977763305,-34.6851732726131,-34.66560611772017,-34.6461469994853,-34.626792613955885,-34.60753984905674,-34.58838576872109,-34.56932759868035,-34.55036271370645,-34.531488626129864,-34.51270297548134,-34.49400351912589,-34.475388123775666,-34.45685475778288,-34.43840148412703,-34.42002645402137,-34.40172790107309,-34.38350413593947,-34.365353541429485,-34.347274568006114,-34.32926572964982,-34.31132560004829,-34.29345280908135,-34.2756460395734,-34.25790402428881,-34.2402255431482,-34.222609420646016,-34.20505452345168,-34.187559758178566,-34.17012406930644,-34.15274643724463,-34.13542587652429,-34.118161434109275,-34.10095218781622,-34.083797244835054,-34.06669574034242,-34.0496468362006,-34.032649719735716,-34.01570360258923,-33.99880771963729,-33.98196132797319,-33.96516370594825,-33.948414152267155,-33.93171198513383,-33.915056541444535,-33.89844717602481,-33.88188326090752,-33.86536418464912,-33.84888935168177,-33.83245818169894,-33.816070109072356,-33.79972458229839,-33.78342106347195,-33.76715902778632,-33.750937963057275,-33.734757369270056,-33.718616758147824,-33.7025156527404
45,-36.673656356881445,-35.9861440407189,-35.83969509083462,-35.75346694619895,-35.69003626301992,-35.63831137180945,-35.59361647490171,-35.553576850446206,-35.516835033498495,-35.48254821200114,-35.45015999784353,-35.41928520919786,-35.389646861895045,-35.36103947984732,-35.33330661949282,-35.30632651238396,-35.28000256459076,-35.254256877875996,-35.229025715081995,-35.20425625333641,-35.179904212291184,-35.15593209044468,-35.132307832582775,-35.109003808409206,-35.08599601946181,-35.06326347597158,-35.040787701933795,-35.01855233809725,-34.99654282057973,-34.974746118500356,-34.95315051811048,-34.93174544388656,-34.910521309248345,-34.88946939120571,-34.86858172447257,-34.84785101152556,-34.827270545805675,-34.80683414581814,-34.78653609832029,-34.76637110912826,-34.746334260342906,-34.72642097301032,-34.7066269744039,-34.6869482692537,-34.66738111436077,-34.6479219961259,-34.628567610596484,-34.60931484569734,-34.59016076536169,-34.57110259532095,-34.55213771034705,-34.53326362277046,-34.51447797212194,-34.49577851576649,-34.477163120416265,-34.45862975442348,-34.440176480767626,-34.421801450661974,-34.40350289771369,-34.38527913258007,-34.367128538070084,-34.34904956464671,-34.33104072629042,-34.31310059668889,-34.29522780572195,-34.277421036214,-34.25967902092941,-34.2420005397888,-34.224384417286615,-34.20682952009228,-34.189334754819164,-34.17189906594704,-34.15452143388523,-34.137200873164886,-34.119936430749874,-34.10272718445682,-34.08557224147565,-34.068470736983016,-34.0514218328412,-34.034424716376314,-34.017478599229825,-34.00058271627789,-33.98373632461379,-33.96693870258885,-33.950189148907754,-33.93348698177443,-33.916831538085134,-33.90022217266541,-33.88365825754812,-33.867139181289716,-33.85066434832237,-33.83423317833954,-33.817845105712955,-33.80149957893899,-33.78519606011255,-33.76893402442692,-33.752712959697874,-33.736532365910655,-33.72039175478842,-33.704290649381
46,-36.67566770427096,-35.98815538810841,-35.84170643822413,-35.75547829358846,-35.69204761040943,-35.64032271919896,-35.59562782229122,-35.55558819783572,-35.51884638088801,-35.484559559390654,-35.45217134523304,-35.42129655658737,-35.39165820928456,-35.36305082723683,-35.33531796688233,-35.308337859773474,-35.28201391198027,-35.25626822526551,-35.23103706247151,-35.20626760072592,-35.1819155596807,-35.15794343783419,-35.13431917997229,-35.11101515579872,-35.08800736685132,-35.065274823361094,-35.04279904932331,-35.02056368548676,-34.99855416796924,-34.97675746588987,-34.955161865499996,-34.933756791276075,-34.91253265663786,-34.89148073859522,-34.87059307186208,-34.849862358915075,-34.82928189319519,-34.80884549320765,-34.7885474457098,-34.76838245651777,-34.74834560773242,-34.72843232039983,-34.708638321793416,-34.68895961664321,-34.669392461750284,-34.649933343515414,-34.630578957985996,-34.61132619308685,-34.5921721127512,-34.573113942710464,-34.55414905773656,-34.535274970159975,-34.51648931951145,-34.497789863156,-34.47917446780578,-34.46064110181299,-34.44218782815714,-34.423812798051486,-34.405514245103205,-34.38729047996958,-34.369139885459596,-34.351060912036225,-34.33305207367993,-34.3151119440784,-34.29723915311146,-34.27943238360351,-34.261690368318924,-34.24401188717831,-34.22639576467613,-34.20884086748179,-34.191346102208676,-34.17391041333655,-34.15653278127474,-34.1392122205544,-34.121947778139386,-34.10473853184633,-34.087583588865165,-34.07048208437253,-34.05343318023071,-34.03643606376583,-34.01948994661934,-34.0025940636674,-33.9857476720033,-33.96895004997836,-33.952200496297266,-33.93549832916394,-33.918842885474646,-33.90223352005492,-33.88566960493763,-33.86915052867923,-33.85267569571188,-33.83624452572905,-33.81985645310247,-33.8035109263285,-33.78720740750206,-33.77094537181643,-33.754724307087386,-33.73854371330017,-33.722403102177935,-33.70630199677051
47,-36.67790544967204,-35.99039313350949,-35.84394418362521,-35.75771603898954,-35.69428535581051,-35.64256046460004,-35.5978655676923,-35.5578259432368,-35.52108412628909,-35.486797304791736,-35.45440909063412,-35.423534301988454,-35.39389595468564,-35.365288572637915,-35.33755571228341,-35.310575605174556,-35.284251657381354,-35.25850597066659,-35.23327480787259,-35.208505346127005,-35.18415330508178,-35.160181183235274,-35.13655692537337,-35.1132529011998,-35.090245112252404,-35.067512568762176,-35.04503679472439,-35.02280143088785,-35.00079191337032,-34.97899521129095,-34.95739961090108,-34.93599453667716,-34.91477040203894,-34.8937184839963,-34.872830817263164,-34.85210010431616,-34.83151963859627,-34.81108323860873,-34.790785191110885,-34.77062020191885,-34.7505833531335,-34.730670065800915,-34.7108760671945,-34.69119736204429,-34.67163020715137,-34.652171088916496,-34.63281670338708,-34.613563938487935,-34.59440985815228,-34.575351688111546,-34.55638680313764,-34.53751271556106,-34.51872706491253,-34.50002760855708,-34.48141221320686,-34.46287884721407,-34.44442557355822,-34.42605054345256,-34.40775199050428,-34.38952822537066,-34.37137763086068,-34.35329865743731,-34.33528981908101,-34.317349689479485,-34.299476898512545,-34.281670129004596,-34.263928113720006,-34.24624963257939,-34.22863351007721,-34.21107861288287,-34.19358384760976,-34.17614815873763,-34.15877052667582,-34.14144996595548,-34.12418552354047,-34.10697627724741,-34.08982133426625,-34.07271982977361,-34.055670925631794,-34.03867380916691,-34.02172769202042,-34.004831809068484,-33.98798541740438,-33.97118779537944,-33.95443824169835,-33.937736074565024,-33.92108063087573,-33.904471265456,-33.887907350338715,-33.87138827408031,-33.85491344111296,-33.83848227113013,-33.82209419850355,-33.80574867172958,-33.78944515290314,-33.77318311721751,-33.75696205248847,-33.74078145870125,-33.72464084757902,-33.708539742171595
48,-36.680360256070706,-35.99284793990816,-35.84639899002388,-35.76017084538821,-35.69674016220918,-35.64501527099871,-35.60032037409097,-35.56028074963547,-35.52353893268776,-35.4892521111904,-35.45686389703279,-35.42598910838712,-35.39635076108431,-35.36774337903658,-35.34001051868208,-35.31303041157322,-35.28670646378002,-35.26096077706526,-35.23572961427126,-35.21096015252567,-35.186608111480446,-35.16263598963394,-35.13901173177204,-35.11570770759847,-35.09269991865107,-35.06996737516084,-35.047491601123056,-35.02525623728651,-35.00324671976899,-34.98145001768962,-34.959854417299745,-34.938449343075824,-34.91722520843761,-34.89617329039497,-34.87528562366183,-34.854554910714825,-34.83397444499494,-34.8135380450074,-34.79323999750955,-34.77307500831752,-34.75303815953217,-34.73312487219958,-34.713330873593165,-34.69365216844296,-34.674085013550034,-34.654625895315164,-34.635271509785746,-34.6160187448866,-34.59686466455095,-34.57780649451021,-34.55884160953631,-34.539967521959724,-34.5211818713112,-34.50248241495575,-34.483867019605526,-34.46533365361274,-34.44688037995689,-34.428505349851235,-34.410206796902955,-34.39198303176933,-34.373832437259345,-34.355753463835974,-34.33774462547968,-34.31980449587815,-34.30193170491121,-34.28412493540326,-34.26638292011867,-34.24870443897806,-34.231088316475876,-34.21353341928154,-34.196038654008426,-34.1786029651363,-34.16122533307449,-34.14390477235415,-34.126640329939136,-34.10943108364608,-34.092276140664914,-34.07517463617228,-34.05812573203046,-34.041128615565576,-34.02418249841909,-34.00728661546715,-33.99044022380305,-33.97364260177811,-33.956893048097015,-33.94019088096369,-33.923535437274396,-33.90692607185467,-33.89036215673738,-33.87384308047898,-33.85736824751163,-33.8409370775288,-33.82454900490222,-33.80820347812825,-33.79189995930181,-33.77563792361618,-33.759416858887136,-33.74323626509992,-33.727095653977685,-33.71099454857026
49,-36.68302335241192,-35.995511036249376,-35.849062086365095,-35.762833941729426,-35.69940325855039,-35.64767836733992,-35.602983470432186,-35.56294384597668,-35.52620202902897,-35.49191520753162,-35.459526993374006,-35.42865220472834,-35.39901385742552,-35.3704064753778,-35.342673615023294,-35.31569350791444,-35.28936956012124,-35.26362387340647,-35.23839271061247,-35.21362324886689,-35.18927120782166,-35.16529908597516,-35.14167482811325,-35.11837080393968,-35.09536301499229,-35.07263047150206,-35.05015469746427,-35.027919333627736,-35.005909816110204,-34.98411311403083,-34.96251751364096,-34.94111243941704,-34.91988830477882,-34.898836386736185,-34.87794872000305,-34.85721800705604,-34.83663754133615,-34.816201141348614,-34.79590309385077,-34.775738104658735,-34.75570125587338,-34.7357879685408,-34.71599396993438,-34.696315264784175,-34.67674810989125,-34.65728899165638,-34.63793460612696,-34.61868184122782,-34.599527760892165,-34.58046959085143,-34.561504705877525,-34.54263061830094,-34.523844967652416,-34.505145511296966,-34.48653011594674,-34.467996749953954,-34.4495434762981,-34.431168446192444,-34.412869893244164,-34.394646128110544,-34.37649553360056,-34.35841656017719,-34.340407721820895,-34.32246759221937,-34.30459480125243,-34.28678803174448,-34.26904601645989,-34.251367535319275,-34.23375141281709,-34.216196515622755,-34.19870175034964,-34.181266061477515,-34.16388842941571,-34.146567868695364,-34.12930342628035,-34.112094179987295,-34.09493923700613,-34.077837732513494,-34.06078882837168,-34.04379171190679,-34.0268455947603,-34.00994971180837,-33.993103320144265,-33.976305698119326,-33.95955614443823,-33.94285397730491,-33.92619853361561,-33.909589168195886,-33.8930252530786,-33.87650617682019,-33.860031343852846,-33.843600173870016,-33.82721210124343,-33.810866574469465,-33.794563055643025,-33.7783010199574,-33.76207995522835,-33.74589936144113,-33.7297587503189,-33.71365764491148
50,-36.68588648876386,-35.998374172601316,-35.851925222717036,-35.76569707808137,-35.70226639490234,-35.65054150369187,-35.60584660678413,-35.565806982328624,-35.52906516538091,-35.49477834388356,-35.46239012972595,-35.43151534108028,-35.401876993777464,-35.37326961172974,-35.345536751375235,-35.31855664426638,-35.29223269647318,-35.266487009758414,-35.241255846964414,-35.21648638521883,-35.1921343441736,-35.1681622223271,-35.144537964465194,-35.121233940291624,-35.09822615134423,-35.075493607854,-35.05301783381621,-35.03078246997967,-35.008772952462145,-34.986976250382774,-34.9653806499929,-34.94397557576898,-34.922751441130764,-34.901699523088126,-34.88081185635499,-34.86008114340798,-34.83950067768809,-34.819064277700555,-34.79876623020271,-34.778601241010676,-34.758564392225324,-34.73865110489274,-34.71885710628632,-34.699178401136116,-34.67961124624319,-34.66015212800832,-34.6407977424789,-34.62154497757976,-34.602390897244106,-34.58333272720337,-34.564367842229466,-34.54549375465288,-34.526708104004356,-34.50800864764891,-34.48939325229868,-34.470859886305895,-34.452406612650044,-34.43403158254439,-34.41573302959611,-34.397509264462485,-34.3793586699525,-34.36127969652913,-34.343270858172836,-34.32533072857131,-34.30745793760437,-34.28965116809642,-34.27190915281183,-34.254230671671216,-34.23661454916903,-34.219059651974696,-34.20156488670158,-34.184129197829456,-34.16675156576765,-34.149431005047305,-34.13216656263229,-34.114957316339236,-34.09780237335807,-34.080700868865435,-34.06365196472362,-34.04665484825873,-34.029708731112244,-34.01281284816031,-33.995966456496205,-33.97916883447127,-33.96241928079017,-33.94571711365685,-33.92906166996755,-33.91245230454783,-33.89588838943054,-33.879369313172134,-33.86289448020479,-33.84646331022196,-33.83007523759537,-33.813729710821406,-33.797426191994965,-33.78116415630934,-33.76494309158029,-33.748762497793074,-33.73262188667084,-33.71652078126342
51,-36.68894189583526,-36.00142957967272,-35.854980629788436,-35.76875248515277,-35.70532180197374,-35.65359691076327,-35.60890201385553,-35.568862389400024,-35.532120572452314,-35.49783375095496,-35.46544553679735,-35.43457074815168,-35.404932400848864,-35.37632501880114,-35.348592158446635,-35.32161205133778,-35.29528810354458,-35.269542416829815,-35.244311254035814,-35.21954179229023,-35.195189751245,-35.1712176293985,-35.147593371536594,-35.124289347363025,-35.10128155841563,-35.0785490149254,-35.05607324088761,-35.03383787705107,-35.011828359533546,-34.990031657454175,-34.9684360570643,-34.94703098284038,-34.925806848202164,-34.90475493015953,-34.88386726342639,-34.86313655047938,-34.842556084759494,-34.822119684771955,-34.80182163727411,-34.78165664808208,-34.761619799296724,-34.74170651196414,-34.72191251335772,-34.70223380820752,-34.68266665331459,-34.66320753507972,-34.6438531495503,-34.62460038465116,-34.60544630431551,-34.58638813427477,-34.567423249300866,-34.54854916172428,-34.52976351107576,-34.51106405472031,-34.49244865937008,-34.473915293377296,-34.455462019721445,-34.43708698961579,-34.41878843666751,-34.400564671533886,-34.3824140770239,-34.36433510360053,-34.34632626524424,-34.32838613564271,-34.31051334467577,-34.29270657516782,-34.27496455988323,-34.25728607874262,-34.239669956240434,-34.2221150590461,-34.20462029377298,-34.18718460490086,-34.16980697283905,-34.152486412118705,-34.13522196970369,-34.11801272341064,-34.10085778042947,-34.083756275936835,-34.06670737179502,-34.04971025533013,-34.032764138183644,-34.01586825523171,-33.999021863567606,-33.98222424154267,-33.96547468786157,-33.94877252072825,-33.93211707703895,-33.91550771161923,-33.89894379650194,-33.882424720243534,-33.86594988727619,-33.84951871729336,-33.833130644666774,-33.816785117892806,-33.800481599066366,-33.78421956338074,-33.76799849865169,-33.751817904864474,-33.73567729374224,-33.71957618833482
52,-36.69218224834992,-36.004669932187376,-35.858220982303095,-35.771992837667426,-35.70856215448839,-35.65683726327792,-35.612142366370186,-35.572102741914684,-35.53536092496697,-35.50107410346962,-35.468685889312006,-35.43781110066634,-35.40817275336352,-35.3795653713158,-35.351832510961295,-35.32485240385244,-35.29852845605924,-35.272782769344474,-35.24755160655047,-35.22278214480489,-35.19843010375966,-35.17445798191316,-35.15083372405125,-35.127529699877684,-35.10452191093029,-35.08178936744006,-35.05931359340227,-35.037078229565736,-35.015068712048205,-34.993272009968834,-34.97167640957896,-34.95027133535504,-34.92904720071682,-34.907995282674186,-34.88710761594105,-34.86637690299404,-34.84579643727415,-34.825360037286615,-34.80506198978877,-34.784897000596736,-34.764860151811384,-34.7449468644788,-34.72515286587238,-34.705474160722176,-34.68590700582925,-34.66644788759438,-34.64709350206496,-34.62784073716582,-34.608686656830166,-34.58962848678943,-34.570663601815525,-34.55178951423894,-34.533003863590416,-34.51430440723497,-34.49568901188474,-34.477155645891955,-34.458702372236104,-34.440327342130445,-34.422028789182164,-34.403805024048545,-34.38565442953856,-34.36757545611519,-34.349566617758896,-34.33162648815737,-34.31375369719043,-34.29594692768248,-34.27820491239789,-34.260526431257276,-34.24291030875509,-34.225355411560756,-34.20786064628764,-34.190424957415516,-34.17304732535371,-34.155726764633364,-34.13846232221835,-34.121253075925296,-34.10409813294413,-34.086996628451494,-34.06994772430968,-34.05295060784479,-34.0360044906983,-34.01910860774637,-34.002262216082265,-33.985464594057326,-33.96871504037623,-33.95201287324291,-33.93535742955361,-33.91874806413389,-33.9021841490166,-33.885665072758194,-33.869190239790846,-33.852759069808016,-33.83637099718143,-33.820025470407465,-33.803721951581025,-33.7874599158954,-33.77123885116635,-33.75505825737913,-33.7389176462569,-33.72281654084948
